"ID","product","time","user","aspect","norm_asp","polarity","norm_pol","sarst","entities","op_hol"
"28.6.3","Nikon Coolpix 4300","2024-07-29T04:25:44.151Z","User-ugj0Z","nikon optics","optics","positive","1","STATEMENT","quality","Author"
"28.7.1","Nikon Coolpix 4300","2024-07-29T04:25:44.151Z","User-ugj0Z","other","other","negative","-1","STATEMENT","","Author"
"28.8.1","Nikon Coolpix 4300","2024-07-29T04:25:44.151Z","User-ugj0Z","camera","camera","neutral","0","STATEMENT","state, buyer, euphoria","Others"
"29.1.1","Nikon Coolpix 4300","2024-08-14T22:26:44.412Z","User-BQZ5y","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"29.2.1","Nikon Coolpix 4300","2024-08-14T22:26:44.412Z","User-BQZ5y","camera","camera","positive","1","AFFECTIVE-REACTION","camera, functions","Author"
"30.1.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","camera","camera","positive","1","STATEMENT","","Author"
"30.2.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","picture","pictures","positive","1","STATEMENT","room, pics","Author"
"30.3.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","picture","pictures","positive","1","AFFECTIVE-REACTION","carpet","Author"
"30.4.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","camera","camera","positive","1","AFFECTIVE-REACTION","camera","Author"
"30.5.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","picture quality","pictures","positive","1","STATEMENT","picture","Others"
"30.5.2","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","movie","movie","neutral","0","STATEMENT","picture","Others"
"30.6.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","connection","connection","neutral","0","STATEMENT","windows","Author"
"30.7.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","other","other","neutral","0","STATEMENT","windows","Others"
"30.8.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","connection","connection","positive","1","STATEMENT","parent","Author"
"30.9.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","lense cap","lens","negative","-1","STATEMENT","","Author"
"30.10.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","battery","battery","negative","-1","AFFECTIVE-REACTION","","Author"
"30.11.1","Nikon Coolpix 4300","2024-08-29T09:13:53.464Z","User-8ueLD","camera","camera","positive","1","AFFECTIVE-REACTION","fine, camera","Author"
"31.1.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","camera","camera","positive","1","STATEMENT","","Author"
"31.2.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","ease of use","usability","positive","1","AFFECTIVE-REACTION","photographers, beginners","Author"
"31.2.2","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","features","features","positive","1","STATEMENT","photographers, beginners","Author"
"31.3.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","weight","weight","positive","1","AFFECTIVE-REACTION","enough, pix, weight","Author"
"31.3.2","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","picture","pictures","negative","-1","STATEMENT","enough, pix, weight","Author"
"31.4.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","continuous shot mode","continuous shot mode","positive","1","AFFECTIVE-REACTION","shot, succession, action","Author"
"31.5.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","photo quality","pictures","neutral","0","STATEMENT","quality","Author"
"31.6.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","8mb card","memory card","negative","-1","AFFECTIVE-REACTION","","Author"
"31.7.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","8mb","memory card","positive","1","AFFECTIVE-REACTION","","Author"
"31.8.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","memory card","memory card","positive","1","AFFECTIVE-REACTION","","Author"
"31.9.1","Nikon Coolpix 4300","2024-07-08T20:47:15.189Z","User-pN5tn","memory card","memory card","neutral","0","STATEMENT","","Author"
"32.1.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","camera","camera","negative","-1","AFFECTIVE-REACTION","","Author"
"32.2.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"32.3.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","feature","feature","positive","1","STATEMENT","amatuer","Author"
"32.4.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","use","usability","positive","1","SENTIMENT","","Author"
"32.5.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","size","size","positive","1","AFFECTIVE-REACTION","controls","Author"
"32.6.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","optical zoom","zoom","positive","1","AFFECTIVE-REACTION","lenses, angles","Author"
"32.7.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","memory card","memory card","positive","1","AFFECTIVE-REACTION","devices","Author"
"32.8.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","support","support","neutral","0","STATEMENT","coolpix, line, parts","Others"
"32.9.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","picture quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"32.10.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","battery life","battery","negative","-1","SENTIMENT","","Author"
"32.11.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","zoom","zoom","positive","1","AFFECTIVE-REACTION","","Author"
"32.12.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","price","price","positive","1","AFFECTIVE-REACTION","price","Author"
"32.13.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","camera","camera","positive","1","STATEMENT","camera","Others"
"32.14.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","firewire","firewire","positive","1","STATEMENT","","Author"
"32.15.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","usb","usb","positive","1","SENTIMENT","","Author"
"32.16.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","viewfinder","viewfinder","negative","-1","AFFECTIVE-REACTION","viewfinder","Others"
"32.18.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","viewfinder","viewfinder","positive","1","SENTIMENT","","Author"
"32.19.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","viewfinder","viewfinder","positive","1","AFFECTIVE-REACTION","","Author"
"32.20.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","battery","battery","positive","1","AFFECTIVE-REACTION","","Author"
"32.21.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","adapter","adapter","positive","1","SENTIMENT","","Author"
"32.22.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","adapter","adapter","positive","1","AFFECTIVE-REACTION","","Author"
"32.23.1","Nikon Coolpix 4300","2024-08-29T04:07:40.767Z","User-lJYc7","camera","camera","positive","1","STATEMENT","","Others"
"33.1.1","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","other","other","negative","-1","AFFECTIVE-REACTION","","Author"
"33.2.1","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","image","pictures","neutral","0","STATEMENT","camera, images","Author"
"33.3.1","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","auto mode","auto mode","positive","1","SENTIMENT","scene, mode","Author"
"33.3.2","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","scene mode","scene mode","positive","1","SENTIMENT","scene, mode","Author"
"33.3.3","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","manual mode","manual mode","positive","1","AFFECTIVE-REACTION","scene, mode","Author"
"33.4.1","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","size","size","negative","-1","AFFECTIVE-REACTION","size, travel","Author"
"33.5.1","Nikon Coolpix 4300","2024-08-25T11:59:46.417Z","User-RHxYz","camera","camera","positive","1","AFFECTIVE-REACTION","camera","Author"
"34.1.1","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","camera","camera","positive","1","STATEMENT","package","Author"
"34.2.1","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","camera chip","camera chip","positive","1","AFFECTIVE-REACTION","zoom, closeup","Author"
"34.2.2","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","zoom","zoom","positive","1","AFFECTIVE-REACTION","zoom, closeup","Author"
"34.2.3","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","closeup mode","closeup mode","positive","1","STATEMENT","zoom, closeup","Author"
"34.2.4","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","battery","battery","positive","1","AFFECTIVE-REACTION","zoom, closeup","Author"
"34.3.1","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","camera","camera","positive","1","STATEMENT","images","Author"
"34.3.2","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","usability","usability","neutral","0","STATEMENT","images","Author"
"34.3.3","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","size","size","positive","1","STATEMENT","images","Author"
"34.3.4","Nikon Coolpix 4300","2024-08-18T08:14:42.007Z","User-OaRLU","image quality","pictures","positive","1","SENTIMENT","images","Author"
"35.1.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","camera","camera","positive","1","STATEMENT","amateur","Author"
"35.2.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","pictures","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"35.2.2","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","macro","macro","positive","1","AFFECTIVE-REACTION","","Author"
"35.3.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","size","size","positive","1","AFFECTIVE-REACTION","","Author"
"35.4.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","weight","weight","positive","1","STATEMENT","day","Author"
"35.5.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","feature","feature","positive","1","AFFECTIVE-REACTION","features","Author"
"35.6.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","manual","manual","positive","1","AFFECTIVE-REACTION","manual","Author"
"35.7.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","auto-focus","auto focus","positive","1","AFFECTIVE-REACTION","","Author"
"35.7.2","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","scene modes","scene modes","neutral","0","STATEMENT","","Author"
"35.8.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","rechargeable battery","battery","positive","1","AFFECTIVE-REACTION","","Author"
"35.9.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","memory card","memory card","neutral","0","STATEMENT","","Author"
"35.9.2","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","battery","battery","negative","-1","AFFECTIVE-REACTION","","Author"
"35.10.1","Canon G3","2024-07-16T11:13:47.575Z","User-WBt7B","camera","camera","negative","-1","STATEMENT","camera","Author"
"36.1.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"36.1.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","experience","experience","positive","1","AFFECTIVE-REACTION","","Author"
"36.1.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","level","level","positive","1","AFFECTIVE-REACTION","","Author"
"36.2.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","camera","camera","positive","1","SENTIMENT","production","Author"
"36.2.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","budget","price","positive","1","STATEMENT","production","Author"
"36.2.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","reviews","reviews","positive","1","AFFECTIVE-REACTION","production","Author"
"36.3.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","camera","camera","negative","-1","STATEMENT","","Author"
"36.3.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","use","usability","negative","-1","STATEMENT","","Author"
"36.3.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","feature","feature","neutral","0","STATEMENT","","Author"
"36.4.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","auto mode","auto mode","neutral","0","STATEMENT","scene","Author"
"36.4.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","scene mode","scene mode","positive","1","STATEMENT","scene","Author"
"36.5.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","manual mode","manual mode","negative","-1","AFFECTIVE-REACTION","mode","Author"
"36.5.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","experience","experience","negative","-1","AFFECTIVE-REACTION","mode","Author"
"36.6.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","macro mode","macro mode","neutral","0","STATEMENT","","Author"
"36.6.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","picture quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"36.6.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","lens","lens","positive","1","AFFECTIVE-REACTION","","Author"
"36.7.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","battery life","battery","positive","1","AFFECTIVE-REACTION","","Author"
"36.7.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","usage","usage","positive","1","AFFECTIVE-REACTION","","Author"
"36.7.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","usage","usage","positive","1","AFFECTIVE-REACTION","","Author"
"36.8.1","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","memory card","memory card","positive","1","AFFECTIVE-REACTION","images, mode","Author"
"36.8.2","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","storage capacity","storage capacity","neutral","0","STATEMENT","images, mode","Author"
"36.8.3","Canon G3","2024-07-02T04:33:57.103Z","User-ChO6t","intention","intention","positive","1","AFFECTIVE-REACTION","images, mode","Author"
"37.1.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","other","other","neutral","0","STATEMENT","","Author"
"37.2.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","other","other","neutral","0","STATEMENT","","Author"
"37.3.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","nikon coolpix 4300","camera","neutral","0","STATEMENT","","Author"
"37.4.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","camera","camera","negative","-1","STATEMENT","camera","Author"
"37.4.2","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","use","usability","positive","1","AFFECTIVE-REACTION","camera","Author"
"37.5.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","features","features","positive","1","STATEMENT","tune","Others"
"37.6.1","Canon G3","2024-08-01T05:35:14.592Z","User-Lt8Kb","camera","camera","negative","-1","STATEMENT","power, dollars, people","Author"
"38.1.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","nikon coolpix 4300","camera","positive","1","AFFECTIVE-REACTION","","Author"
"38.2.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","other","other","positive","1","AFFECTIVE-REACTION","","Author"
"38.3.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","other","other","negative","-1","AFFECTIVE-REACTION","","Author"
"38.4.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","price","price","positive","1","SENTIMENT","","Author"
"38.5.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","other","other","positive","1","STATEMENT","canon","Author"
"38.6.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","picture quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"38.7.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","transfer","transfer","negative","-1","AFFECTIVE-REACTION","","Author"
"38.8.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","card reader","card reader","neutral","0","STATEMENT","days","Author"
"38.9.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","card reader","card reader","neutral","0","STATEMENT","","Author"
"38.10.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","speed","speed","positive","1","AFFECTIVE-REACTION","","Author"
"38.11.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","memory chip","memory card","neutral","0","STATEMENT","battery","Author"
"38.12.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","memory card","memory card","neutral","0","STATEMENT","nothing, lexar","Author"
"38.13.1","Canon G3","2024-07-12T21:15:43.903Z","User-iODqU","battery","battery","positive","1","SENTIMENT","battery","Author"
"39.1.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","camera","camera","positive","1","STATEMENT","","Author"
"39.2.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","camera","camera","neutral","0","STATEMENT","","Author"
"39.3.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","auto mode","auto mode","positive","1","SENTIMENT","","Author"
"39.4.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","autofocussing","auto focus","positive","1","STATEMENT","","Author"
"39.5.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","date; time","date; time","positive","1","SENTIMENT","date","Others"
"39.6.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","date; time","date; time","neutral","0","STATEMENT","software","Others"
"39.7.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","date; time","date; time","negative","-1","AFFECTIVE-REACTION","","Author"
"39.8.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","image quality","pictures","positive","1","AFFECTIVE-REACTION","image, shakes","Author"
"39.9.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","indoor image","indoor image","neutral","0","STATEMENT","","Author"
"39.10.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","flash","flash","positive","1","AFFECTIVE-REACTION","","Others"
"39.11.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","lens cap","lens","neutral","0","STATEMENT","cap","Author"
"39.12.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","memory card","memory card","neutral","0","STATEMENT","","Author"
"39.13.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","picture quality","pictures","positive","1","SENTIMENT","","Author"
"39.14.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","movie clips","movie clips","negative","-1","AFFECTIVE-REACTION","","Author"
"39.15.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","camera","camera","positive","1","AFFECTIVE-REACTION","shooting","Author"
"39.15.2","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","picture","pictures","negative","-1","AFFECTIVE-REACTION","shooting","Author"
"39.16.1","Canon G3","2024-08-05T17:06:00.293Z","User-R9nJe","picture quality","pictures","negative","-1","AFFECTIVE-REACTION","","Author"
"40.1.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","menu dial knob","menu","negative","-1","AFFECTIVE-REACTION","menu","Author"
"40.2.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","menu dial knob","menu","positive","1","AFFECTIVE-REACTION","modes","Author"
"40.3.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","servicing","service","positive","1","AFFECTIVE-REACTION","weeks","Author"
"40.4.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","service","service","neutral","0","STATEMENT","refuse, kind","Others"
"40.5.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","service","service","neutral","0","STATEMENT","camera","Others"
"40.6.1","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"40.6.2","Canon G3","2024-07-10T12:23:25.155Z","User-lsZYs","customer service","service","positive","1","AFFECTIVE-REACTION","","Author"
"41.1.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","system error","system error","negative","-1","STATEMENT","days, system","Author"
"41.2.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","camera","camera","positive","1","SENTIMENT","","Author"
"41.3.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","lens cap design","lens","negative","-1","STATEMENT","lens","Author"
"41.4.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","lens cap","lens","neutral","0","STATEMENT","","Author"
"41.5.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","audio on video","audio on video","neutral","0","STATEMENT","","Author"
"41.6.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","pictures quality","pictures","neutral","0","STATEMENT","","Author"
"41.6.2","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","shutter delay","shutter delay","neutral","0","STATEMENT","","Author"
"41.7.1","Canon G3","2024-08-24T06:40:01.541Z","User-Nf2n8","service","service","negative","-1","AFFECTIVE-REACTION","nikon","Author"
"42.1.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","neutral","0","STATEMENT","","Author"
"42.2.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","camera","camera","positive","1","STATEMENT","","Author"
"42.3.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","neutral","0","STATEMENT","","Author"
"42.4.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","negative","-1","AFFECTIVE-REACTION","","Author"
"42.5.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","positive","1","SENTIMENT","hands, camera","Author"
"42.6.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","positive","1","STATEMENT","camera","Author"
"42.7.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","positive","1","STATEMENT","amateur, camera, photography","Author"
"42.8.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","negative","-1","STATEMENT","brand, camcorder","Author"
"42.9.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","nikon coolpix 4300","camera","negative","-1","STATEMENT","","Author"
"42.10.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","settings","settings","negative","-1","SENTIMENT","size","Author"
"42.10.2","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","size","size","positive","1","AFFECTIVE-REACTION","size","Author"
"42.10.3","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","price","price","positive","1","STATEMENT","size","Author"
"42.10.4","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","brand","brand","neutral","0","STATEMENT","size","Author"
"42.10.5","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","software","software","positive","1","STATEMENT","size","Author"
"42.11.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","camera","camera","negative","-1","AFFECTIVE-REACTION","decision","Author"
"42.12.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","picture","pictures","positive","1","AFFECTIVE-REACTION","pictures","Author"
"42.13.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"42.14.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","indoor setting","indoor setting","positive","1","STATEMENT","setting","Others"
"42.15.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","delay","delay","positive","1","AFFECTIVE-REACTION","waiting, people, flash","Author"
"42.16.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","picture quality","pictures","positive","1","STATEMENT","moment, hands","Author"
"42.17.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","camera problems","camera problems","neutral","0","STATEMENT","","Author"
"42.18.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","tripod","tripod","neutral","0","STATEMENT","tripod","Author"
"42.19.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","256 mb","memory card","positive","1","AFFECTIVE-REACTION","","Author"
"42.19.2","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","usb card reader","usb","neutral","0","STATEMENT","","Author"
"42.19.3","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","camera bag","camera bag","neutral","0","STATEMENT","","Author"
"42.19.4","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","warranty","service","positive","1","AFFECTIVE-REACTION","","Author"
"42.20.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","pictures","pictures","neutral","0","STATEMENT","terms","Author"
"42.21.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","other","other","negative","-1","AFFECTIVE-REACTION","Hope","Others"
"42.22.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","photographs","photographs","positive","1","AFFECTIVE-REACTION","","Author"
"42.23.1","Canon G3","2024-07-02T08:49:58.846Z","User-yXKOL","photographs","photographs","positive","1","SENTIMENT","vegas, photographs","Author"
"43.1.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","other","other","positive","1","STATEMENT","","Author"
"43.2.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","4300","camera","positive","1","STATEMENT","","Author"
"43.3.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","lense","lens","positive","1","AFFECTIVE-REACTION","","Author"
"43.3.2","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","pictures","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"43.4.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","auto","auto mode","positive","1","AFFECTIVE-REACTION","scene","Author"
"43.4.2","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","scene mode","scene mode","positive","1","STATEMENT","scene","Author"
"43.5.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","movie mode","movie mode","negative","-1","AFFECTIVE-REACTION","","Author"
"43.6.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","software","software","neutral","0","STATEMENT","software, xp","Author"
"43.6.2","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","accessories","accessories","negative","-1","STATEMENT","software, xp","Author"
"43.7.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","memory card","memory card","negative","-1","STATEMENT","card, pictures, resolution","Author"
"43.8.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","print ordering","print","positive","1","AFFECTIVE-REACTION","results","Author"
"43.9.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","print quality","print","negative","-1","STATEMENT","setting","Author"
"43.10.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","battery life","battery","positive","1","STATEMENT","","Author"
"43.10.2","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","battery usage","battery","positive","1","AFFECTIVE-REACTION","","Author"
"43.11.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","battery","battery","negative","-1","STATEMENT","","Author"
"43.11.2","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","charging speed","charging speed","positive","1","SENTIMENT","","Author"
