"ID","product","time","user","aspect","norm_asp","polarity","norm_pol","sarst","entities","op_hol"
"30.1.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","camera","camera","positive","1","SENTIMENT","","Author"
"30.2.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","picture","pictures","positive","1","STATEMENT","room, pics","Author"
"30.3.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","picture","pictures","positive","1","STATEMENT","carpet","Author"
"30.4.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","camera","camera","positive","1","AFFECTIVE-REACTION","camera","Author"
"30.5.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","picture quality","pictures","positive","1","AFFECTIVE-REACTION","picture","Others"
"30.5.2","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","movie","movie","positive","1","AFFECTIVE-REACTION","picture","Others"
"30.6.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","connection","connection","neutral","0","STATEMENT","windows","Author"
"30.7.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","other","other","neutral","0","STATEMENT","windows","Others"
"30.8.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","connection","connection","positive","1","AFFECTIVE-REACTION","parent","Author"
"30.9.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","lense cap","lens","positive","1","AFFECTIVE-REACTION","","Author"
"30.10.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","battery","battery","positive","1","AFFECTIVE-REACTION","","Author"
"30.11.1","Nikon Coolpix 4300","2024-05-22T04:44:52.815Z","User-kMuge","camera","camera","positive","1","AFFECTIVE-REACTION","fine, camera","Author"
"31.1.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","camera","camera","positive","1","STATEMENT","","Author"
"31.2.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","ease of use","usability","positive","1","AFFECTIVE-REACTION","photographers, beginners","Author"
"31.2.2","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","features","features","positive","1","SENTIMENT","photographers, beginners","Author"
"31.3.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","weight","weight","positive","1","AFFECTIVE-REACTION","enough, pix, weight","Author"
"31.3.2","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","picture","pictures","positive","1","AFFECTIVE-REACTION","enough, pix, weight","Author"
"31.4.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","continuous shot mode","continuous shot mode","positive","1","SENTIMENT","shot, succession, action","Author"
"31.5.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","photo quality","pictures","positive","1","SENTIMENT","quality","Author"
"31.6.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","8mb card","memory card","negative","-1","AFFECTIVE-REACTION","","Author"
"31.7.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","8mb","memory card","negative","-1","STATEMENT","","Author"
"31.8.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","memory card","memory card","positive","1","AFFECTIVE-REACTION","","Author"
"31.9.1","Nikon Coolpix 4300","2024-05-05T11:56:47.080Z","User-Vqlhf","memory card","memory card","neutral","0","STATEMENT","","Author"
"32.1.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","camera","camera","positive","1","STATEMENT","","Author"
"32.2.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","camera","camera","positive","1","STATEMENT","","Author"
"32.3.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","feature","feature","positive","1","AFFECTIVE-REACTION","amatuer","Author"
"32.4.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","use","usability","positive","1","AFFECTIVE-REACTION","","Author"
"32.5.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","size","size","positive","1","AFFECTIVE-REACTION","controls","Author"
"32.6.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","optical zoom","zoom","positive","1","STATEMENT","lenses, angles","Author"
"32.7.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","memory card","memory card","positive","1","STATEMENT","devices","Author"
"32.8.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","support","support","positive","1","AFFECTIVE-REACTION","coolpix, line, parts","Others"
"32.9.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","picture quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"32.10.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","battery life","battery","positive","1","AFFECTIVE-REACTION","","Author"
"32.11.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","zoom","zoom","positive","1","AFFECTIVE-REACTION","","Author"
"32.12.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","price","price","positive","1","AFFECTIVE-REACTION","price","Author"
"32.13.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","camera","camera","negative","-1","STATEMENT","camera","Others"
"32.14.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","firewire","firewire","negative","-1","AFFECTIVE-REACTION","","Author"
"32.15.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","usb","usb","positive","1","STATEMENT","","Author"
"32.16.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","viewfinder","viewfinder","negative","-1","STATEMENT","viewfinder","Others"
"32.18.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","viewfinder","viewfinder","positive","1","STATEMENT","","Author"
"32.19.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","viewfinder","viewfinder","neutral","0","STATEMENT","","Author"
"32.20.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","battery","battery","negative","-1","STATEMENT","","Author"
"32.21.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","adapter","adapter","negative","-1","STATEMENT","","Author"
"32.22.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","adapter","adapter","negative","-1","STATEMENT","","Author"
"32.23.1","Nikon Coolpix 4300","2024-05-21T09:43:24.014Z","User-DMF9k","camera","camera","neutral","0","STATEMENT","","Others"
"33.1.1","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","other","other","neutral","0","STATEMENT","","Author"
"33.2.1","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","image","pictures","positive","1","AFFECTIVE-REACTION","camera, images","Author"
"33.3.1","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","auto mode","auto mode","positive","1","AFFECTIVE-REACTION","scene, mode","Author"
"33.3.2","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","scene mode","scene mode","positive","1","STATEMENT","scene, mode","Author"
"33.3.3","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","manual mode","manual mode","positive","1","STATEMENT","scene, mode","Author"
"33.4.1","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","size","size","positive","1","AFFECTIVE-REACTION","size, travel","Author"
"33.5.1","Nikon Coolpix 4300","2024-05-13T14:51:02.922Z","User-ecFmx","camera","camera","positive","1","AFFECTIVE-REACTION","camera","Author"
"34.1.1","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","camera","camera","positive","1","AFFECTIVE-REACTION","package","Author"
"34.2.1","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","camera chip","camera chip","neutral","0","STATEMENT","zoom, closeup","Author"
"34.2.2","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","zoom","zoom","neutral","0","STATEMENT","zoom, closeup","Author"
"34.2.3","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","closeup mode","closeup mode","positive","1","AFFECTIVE-REACTION","zoom, closeup","Author"
"34.2.4","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","battery","battery","positive","1","AFFECTIVE-REACTION","zoom, closeup","Author"
"34.3.1","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","camera","camera","neutral","0","STATEMENT","images","Author"
"34.3.2","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","usability","usability","positive","1","AFFECTIVE-REACTION","images","Author"
"34.3.3","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","size","size","positive","1","AFFECTIVE-REACTION","images","Author"
"34.3.4","Nikon Coolpix 4300","2024-05-09T19:38:41.720Z","User-vIXpz","image quality","pictures","positive","1","AFFECTIVE-REACTION","images","Author"
